"product_id","product_name","stock","product_code","ean","sku","category","our_price_brutto","tax","weight","description0","description1","description2","description3","description4","image0","image1","image2","image3","image4","image5","image6","image7","image8","image9","image10","image11","image12","image13","image14","image15","producer","color","width","height","wasModified","wasImported","exception",
"190866", "190L866 NOTATNIK LEUCHTTURM1917 POCKET A6 MIĘKKA", "87", "329869 LT", "4004117328244", "190L866", "Artykuły papiernicze > Notatniki i kołonotatniki", "53.14", "23", "0.00", "Notatnik Leuchtturm1917 w wielkości Pocket zmieści się zarówno w kieszeni kurtki i płaszcza. Podobnie jak i w większych rozmiarach, w tym notatniku znajdziesz wszystkie szczegóły charakterystyczne dla marki Leuchtturm1917. Strony są numerowane, na początku znajduje się pusty spis treści, który możesz uzupełnić, aby uporządkować swoje notatki. Ostatnie strony są perforowane i można z łatwością je wyrwać.<br><br>Notatniki w miękkiej oprawie w formacie Pocket (A6) są nie tylko elastyczne, ale także znacznie lżejsze od klasyków Leuchtturm1917 w twardej oprawie. Mimo, że są lżejsze i bardziej miękkie, pozostają funkcjonalne.", "<br>Rozmiar: Pocket A6 (90 × 150 mm). W miękkiej okładce. 121 ponumerowanych stron. Elastyczne zamknięcie. 2 wstążkowe zakładki. Pusty spis treści. Szyty grzbiet - płaskie otwarcie. Kieszeń na luźne notatki. 8 perforowanych kartek do wyrwania. Papier przystosowany do atramentu (80 g/m2). Naklejki do oznaczania i archiwizacji. Notatnik w kratkę z okładką w kolorze czarnym.", "", "", "", "http://zasoby.amexb2x.com/zdjecia/15912/20704_M0.png", "http://zasoby.amexb2x.com/zdjecia/15912/55674_M0.png", "http://zasoby.amexb2x.com/zdjecia/15912/55675_M0.png", "http://zasoby.amexb2x.com/zdjecia/15912/55676_M0.png", "http://zasoby.amexb2x.com/zdjecia/15912/55677_M0.png", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"190885", "190L885 NOTATNIK LEUCHTTURM1917 MASTER SLIM A4", "3", "330754 LT", "4004117328176", "190L885", "Artykuły papiernicze > Notatniki i kołonotatniki", "88.56", "23", "0.00", "Notatnik Leuchtturm1917 jest przemyślany w najdrobniejszym szczególe. Strony są ponumerowane, na początku znajduje się pusty spis treści, który możesz uzupełnić, aby uporządkować notatki. Kilka ostatnich stron każdego notatnika jest perforowanych – gdyby naszła Cię ochota podzielenia się z kimś notatką. Dodatkowo wszystkie notatniki są wyposażone w zestaw samoprzylepnych etykiet ułatwiających archiwizację.<br><br>Notatnik Master Slim jest większy od formatu A4, dzięki czemu pomiędzy stronami lub w kieszeni na okładce bezpiecznie pomieści kartki A4 z zapiskami lub kopiami. Ma 121 stron i jest o 33% lżejszy od notatnika Master Classic.", "<br>Rozmiar: Master Slim A4+ (225 x 315 mm). W twardej okładce. 121 ponumerowanych stron. Kieszeń na kartki rozmiaru A4. Pusty spis treści. Elastyczne zamknięcie. 2 wstążkowe zakładki. Szyty grzbiet - płaskie otwarcie. 8 perforowanych stron pozwalających na czyste wyrwanie. Papier przystosowany do atramentu (100 g/m2). Naklejki do oznaczania i archiwizacji. Gładki notatnik z okładką w kolorze czarnym.", "", "", "", "http://zasoby.amexb2x.com/zdjecia/15610/19939_M0.png", "http://zasoby.amexb2x.com/zdjecia/15610/42635_M0.png", "http://zasoby.amexb2x.com/zdjecia/15610/42636_M0.png", "http://zasoby.amexb2x.com/zdjecia/15610/42637_M0.png", "http://zasoby.amexb2x.com/zdjecia/15610/42638_M0.png", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"190888", "190L888 NOTATNIK LEUCHTTURM1917 POCKET A6", "4", "332077 LT", "4004117336027", "190L888", "Artykuły papiernicze > Notatniki i kołonotatniki", "53.9", "23", "0.00", "Notatnik Leuchtturm1917 w wielkości Pocket zmieści się zarówno w kieszeni kurtki i płaszcza. Podobnie jak i w większych rozmiarach, w tym notatniku znajdziesz wszystkie szczegóły charakterystyczne dla marki Leuchtturm1917. Strony są numerowane, na początku znajduje się pusty spis treści, który możesz uzupełnić, aby uporządkować swoje notatki. Ostatnie strony są perforowane i można z łatwością je wyrwać.<br><br>Rozmiar: Pocket A6 (90 × 150 mm). W twardej okładce. 185 numerowanych stron. Elastyczne zamknięcie. Pusty spis treści. 2 wstążkowe zakładki. Kieszeń na luźne notatki. Szyty grzbiet - płaskie otwarcie. 8 perforowanych kartek do wyrwania. Papier przystosowany do atramentu (80 g/m2). Naklejki do oznaczania i archiwizacji. Notatnik w kratkę z okładką w kolorze czerwonym.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/15732/20267_M0.png", "http://zasoby.amexb2x.com/zdjecia/15732/55816_M0.png", "http://zasoby.amexb2x.com/zdjecia/15732/55817_M0.png", "http://zasoby.amexb2x.com/zdjecia/15732/55818_M0.png", "http://zasoby.amexb2x.com/zdjecia/15732/55819_M0.png", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"190889", "190L889 NOTATNIK REPORTERSKI LEUCHTTURM1917", "5", "333843 LT", "4004117258442", "190L889", "Artykuły papiernicze > Notatniki i kołonotatniki", "50.82", "23", "0.00", "Notes reporterski sprawdzi się, gdy musisz zapisać coś na szybko. Wszystkie kartki są perforowane i łatwe do wyrwania. Notes ma wygodny format i posiada wszystkie zalety naszych klasycznych notatników. Kieszonkowy notes oferujący całą gamę  korzyści:  stronę  ze  spisem treści, numery stron, zestaw samoprzylepnych etykiet do podpisania oprawy i grzbietu, mikroperforację kartek, rozkładaną kieszeń, gumkę do zamykania i szyty grzbiet. Układ: w kratkę. Kolor: czarny.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/16091/20750_M0.png", "http://zasoby.amexb2x.com/zdjecia/16091/20751_M0.png", "http://zasoby.amexb2x.com/zdjecia/16091/20761_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/16091/42965_M0.png", "http://zasoby.amexb2x.com/zdjecia/16091/42966_M0.png", "http://zasoby.amexb2x.com/zdjecia/16091/42967_M0.png", "http://zasoby.amexb2x.com/zdjecia/16091/42968_M0.png", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"190890", "190L890 NOTATNIK LEUCHTTURM1917 POCKET A6 CZARNY", "3", "333915 LT", "4004117328039", "190L890", "Artykuły papiernicze > Notatniki i kołonotatniki", "53.9", "23", "0.00", "Notatnik Leuchtturm1917 w wielkości Pocket zmieści się zarówno w kieszeni kurtki i płaszcza. Podobnie jak i w większych rozmiarach, w tym notatniku znajdziesz wszystkie szczegóły charakterystyczne dla marki Leuchtturm1917. Strony są numerowane, na początku znajduje się pusty spis treści, który możesz uzupełnić, aby uporządkować swoje notatki. Ostatnie strony są perforowane i można z łatwością je wyrwać.<br><br>Rozmiar: Pocket A6 (90 × 150 mm). W twardej okładce. 185 numerowanych stron. Elastyczne zamknięcie. Pusty spis treści. 2 wstążkowe zakładki. Kieszeń na luźne notatki. Szyty grzbiet - płaskie otwarcie. 8 perforowanych kartek do wyrwania. Papier przystosowany do atramentu (80 g/m2). Naklejki do oznaczania i archiwizacji. Notatnik w kropki z okładką w kolorze czarnym.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/15717/20129_M0.png", "http://zasoby.amexb2x.com/zdjecia/15717/42615_M0.png", "http://zasoby.amexb2x.com/zdjecia/15717/42616_M0.png", "http://zasoby.amexb2x.com/zdjecia/15717/42617_M0.png", "http://zasoby.amexb2x.com/zdjecia/15717/42618_M0.png", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"190892", "190L892 NOTATNIK LEUCHTTURM1917 POCKET A6 CZARNY", "29", "334821 LT", "4004117258114", "190L892", "Artykuły papiernicze > Notatniki i kołonotatniki", "53.9", "23", "0.00", "Notatnik Leuchtturm1917 w wielkości Pocket zmieści się zarówno w kieszeni kurtki i płaszcza. Podobnie jak i w większych rozmiarach, w tym notatniku znajdziesz wszystkie szczegóły charakterystyczne dla marki Leuchtturm1917. Strony są numerowane, na początku znajduje się pusty spis treści, który możesz uzupełnić, aby uporządkować swoje notatki. Ostatnie strony są perforowane i można z łatwością je wyrwać.<br><br>Rozmiar: Pocket A6 (90 × 150 mm). W twardej okładce. 185 numerowanych stron. Elastyczne zamknięcie. Pusty spis treści. 2 wstążkowe zakładki. Kieszeń na luźne notatki. Szyty grzbiet - płaskie otwarcie. 8 perforowanych kartek do wyrwania. Papier przystosowany do atramentu (80 g/m2). Naklejki do oznaczania i archiwizacji. Notatnik w linię z okładką w kolorze czarnym.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/15715/20127_M0.png", "http://zasoby.amexb2x.com/zdjecia/15715/43595_M0.png", "http://zasoby.amexb2x.com/zdjecia/15715/43596_M0.png", "http://zasoby.amexb2x.com/zdjecia/15715/43597_M0.png", "http://zasoby.amexb2x.com/zdjecia/15715/43598_M0.png", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"190893", "190L893 NOTATNIK LEUCHTTURM1917 MASTER SLIM A4", "9", "334917 LT", "4004117328152", "190L893", "Artykuły papiernicze > Notatniki i kołonotatniki", "64.19", "23", "0.00", "Notatnik Leuchtturm1917 jest przemyślany w najdrobniejszym szczególe. Strony są ponumerowane, na początku znajduje się pusty spis treści, który możesz uzupełnić, aby uporządkować notatki. Kilka ostatnich stron każdego notatnika jest perforowanych – gdyby naszła Cię ochota podzielenia się z kimś notatką. Dodatkowo wszystkie notatniki są wyposażone w zestaw samoprzylepnych etykiet ułatwiających archiwizację.<br><br>Notatnik Master Slim jest większy od formatu A4, dzięki czemu pomiędzy stronami lub w kieszeni na okładce bezpiecznie pomieści kartki A4 z zapiskami lub kopiami. Ma 121 stron i jest o 33% lżejszy od notatnika Master Classic.", "<br>Układ: w linię.<br><br>Rozmiar: Master Slim A4+ (225 x 315 mm).<br><br>Okładka: twarda, kolor czarny.<br><br>121 ponumerowanych stron.<br><br>Kieszeń na kartki rozmiaru A4.<br><br>Pusty spis treści.<br><br>Elastyczne zamknięcie.<br><br>2 wstążkowe zakładki.<br><br>Szyty grzbiet - płaskie otwarcie.<br><br>8 perforowanych stron pozwalających na czyste wyrwanie.<br><br>Papier przystosowany do atramentu (100 g/m2).<br><br>Naklejki do oznaczania i archiwizacji.", "", "", "", "http://zasoby.amexb2x.com/zdjecia/15607/20533_M0.png", "http://zasoby.amexb2x.com/zdjecia/15607/42717_M0.png", "http://zasoby.amexb2x.com/zdjecia/15607/42718_M0.png", "http://zasoby.amexb2x.com/zdjecia/15607/42719_M0.png", "", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"190895", "190L895 ANTYBAKTERYJNE ETUI NA MASECZKĘ ZE", "11", "335105 TR", "3377993351059", "190L895", "Tablice i prezentacja > Półki panele i stojaki", "175.21", "23", "0.00", "Antybakteryjne etui na maseczkę ze smyczą Tarifold w rozmiarze A6 z dwoma kieszeniami: na czyste i brudne maseczki. Może pomieścić do 4 masek. Dzięki zastosowaniu innowacyjnych technologii, jony srebra zawarte w etui powstrzymują rozwój drobnoustrojów i eliminują mikroorganizmy (99,9% w mniej niż 2 godziny), które stanowią zagrożenie dla zdrowia. Zgodne z europejską dyrektywą o produktach biobójczych 98/88/WE. Zaprojektowane do bezpiecznego przechowywania maseczek. Poręczne i wygodne. Wykonane z przyjaznego dla środowiska, antyodblaskowego tworzywa PVC. Dostarczane w opakowaniu 10 szt.", "<br><br>Aby zapewnić optymalną ochronę antybakteryjną, zalecamy wymianę etui co 2 lata.<br><br><br>WAŻNE: Ten produkt nie zastępuje rutynowych praktyk higienicznych (mycie, dezynfekcja…).", "", "", "", "http://zasoby.amexb2x.com/zdjecia/21283/18925_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/21283/25880_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "TARIFOLD", "", "", "", "0", "0", "0"
"190896", "190L896 ANTYBAKTERYJNA NAKLEJKA 600X500 MM", "3", "335153 TR", "3377993351530", "190L896", "Tablice i prezentacja > Półki panele i stojaki", "388.31", "23", "0.00", "Samoprzylepna naklejka Tarifold z serii Sterifilm w rozmiarze 600 x 500 mm na drzwi z nadrukiem rąk. Zaprojektowana do powierzchni często dotykanych, takich jak klamki drzwi wahadłowe. Dzięki zastosowaniu innowacyjnych technologii, jony srebra zawarte w naklejce powstrzymują rozwój drobnoustrojów i eliminują mikroorganizmy (99,9% w mniej niż 2 godziny), które stanowią zagrożenie dla zdrowia. Przezroczysta, z klejem do wielokrotnego użytku. Może być stosowana na każdej czystej, gładkiej powierzchni (metal, szkło, drewno, plastik, ekrany dotykowe itp.). Zgodna z europejską dyrektywą o produktach biobójczych 98/88/WE. Wykonana z przyjaznego dla środowiska tworzywa PVC 110 µ. Szczególnie polecana do miejsc, gdzie ryzyko przeniesienia bakterii i wirusów jest bardzo wysokie: szpitale, sklepy, centra handlowe, supermarkety, szkoły, kina, restauracje, bary itp. Dostarczana w opakowaniu 5 szt.", "<br><br>Aby zapewnić optymalną ochronę antybakteryjną, zalecamy wymianę naklejki co 2 lata.<br><br>WAŻNE: Ten produkt nie zastępuje rutynowych praktyk higienicznych (mycie, dezynfekcja…).", "", "", "", "http://zasoby.amexb2x.com/zdjecia/21281/18923_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/21281/25883_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/21281/25884_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/21281/25885_M0.jpg", "", "http://zasoby.amexb2x.com/zdjecia/21281/40856_M0.png", "http://zasoby.amexb2x.com/zdjecia/21281/40857_M0.png", "http://zasoby.amexb2x.com/zdjecia/21281/40858_M0.png", "", "", "", "", "", "", "", "", "TARIFOLD", "", "", "", "0", "0", "0"
"190897", "190L897 ANTYBAKTERYJNA NAKLEJKA 600X700 MM", "3", "335154 TR", "3377993351547", "190L897", "Tablice i prezentacja > Półki panele i stojaki", "468.81", "23", "0.00", "Samoprzylepna naklejka Tarifold z serii Sterifilm o wymiarach 600 x 700 mm. Zaprojektowana do powierzchni często dotykanych przez różne osoby, takich jak klamki, włączniki światła, drzwi wahadłowe, blaty itp. Dzięki zastosowaniu innowacyjnych technologii, jony srebra zawarte w naklejce powstrzymują rozwój drobnoustrojów i eliminują mikroorganizmy (99,9% w mniej niż 2 godziny), które stanowią zagrożenie dla zdrowia. Przezroczysta, z klejem do wielokrotnego użytku. Może być stosowana na każdej czystej, gładkiej powierzchni (metal, szkło, drewno, plastik, ekrany dotykowe itp.). Zgodna z europejską dyrektywą o produktach biobójczych 98/88/WE. Wykonana z przyjaznego dla środowiska tworzywa PVC 110 µ. Szczególnie polecana do miejsc, gdzie ryzyko przeniesienia bakterii i wirusów jest bardzo wysokie: szpitale, sklepy, centra handlowe, supermarkety, szkoły, kina, restauracje, bary itp. Dostarczana w opakowaniu 5 szt.", "<br><br>Aby zapewnić optymalną ochronę antybakteryjną, zalecamy wymianę naklejki co 2 lata.<br><br><br>WAŻNE: Ten produkt nie zastępuje rutynowych praktyk higienicznych (mycie, dezynfekcja…).", "", "", "", "http://zasoby.amexb2x.com/zdjecia/21282/18924_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/21282/25881_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/21282/25882_M0.png", "", "", "", "", "", "", "", "", "", "", "", "", "", "TARIFOLD", "", "", "", "0", "0", "0"
"190899", "190L899 ANTYBAKTERYJNA NAKLEJKA 80X90MM STERIFIL", "6", "335156 TR", "3377993351561", "190L899", "Tablice i prezentacja > Półki panele i stojaki", "71.97", "23", "0.00", "Samoprzylepna naklejka Tarifold z serii Sterifilm o wymiarach 80 x 90 mm. Zaprojektowana do powierzchni często dotykanych przez różne osoby, takich jak klamki, włączniki światła, drzwi wahadłowe, blaty itp. Dzięki zastosowaniu innowacyjnych technologii, jony srebra zawarte w naklejce powstrzymują rozwój drobnoustrojów i eliminują mikroorganizmy (99,9% w mniej niż 2 godziny), które stanowią zagrożenie dla zdrowia. Przezroczysta, z klejem do wielokrotnego użytku. Może być stosowana na każdej czystej, gładkiej powierzchni (metal, szkło, drewno, plastik, ekrany dotykowe itp.). Zgodna z europejską dyrektywą o produktach biobójczych 98/88/WE. Wykonana z przyjaznego dla środowiska tworzywa PVC 110 µ. Szczególnie polecana do miejsc, gdzie ryzyko przeniesienia bakterii i wirusów jest bardzo wysokie: szpitale, sklepy, centra handlowe, supermarkety, szkoły, kina, restauracje, bary itp. Dostarczana w opakowaniu 10 szt.", "<br><br>Aby zapewnić optymalną ochronę antybakteryjną, zalecamy wymianę naklejki co 2 lata.<br><br><br>WAŻNE: Ten produkt nie zastępuje rutynowych praktyk higienicznych (mycie, dezynfekcja…).", "", "", "", "http://zasoby.amexb2x.com/zdjecia/21279/18921_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/21279/25890_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/21279/25891_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/21279/25892_M0.jpg", "", "http://zasoby.amexb2x.com/zdjecia/21279/25894_M0.jpg", "", "", "", "", "", "", "", "", "", "", "TARIFOLD", "", "", "", "0", "0", "0"
"190900", "190L900 NOTATNIK LEUCHTTURM1917 MASTER CLASSIC A4", "10", "336404 LT", "4004117336058", "190L900", "Artykuły papiernicze > Notatniki i kołonotatniki", "111.66", "23", "0.00", "Notatnik Leuchtturm1917 jest przemyślany w najdrobniejszym szczególe. Strony są ponumerowane, na początku znajduje się pusty spis treści, który możesz uzupełnić, aby uporządkować notatki. Kilka ostatnich stron każdego notatnika jest perforowanych – gdyby naszła Cię ochota podzielenia się z kimś notatką. Dodatkowo wszystkie notatniki są wyposażone w zestaw samoprzylepnych etykiet ułatwiających archiwizację.<br><br>Notatnik Master wyróżnia się nie tylko licznymi detalami, ale także wielkością. Jest większy od formatu A4 (ma wymiary 225 × 315 mm), dzięki czemu pomiędzy stronami lub w kieszeni na okładce bezpiecznie pomieści kartki A4 z zapiskami lub kopiami.", "<br>Rozmiar: Master Classic  A4+ (225 x 315 mm). W twardej okładce. 233 ponumerowanych stron. Kieszeń na kartki rozmiaru A4. Pusty spis treści. Elastyczne zamknięcie. 2 wstążkowe zakładki. Szyty grzbiet - płaskie otwarcie. 8 perforowanych stron pozwalających na czyste wyrwanie. Papier przystosowany do atramentu (100 g/m2). Naklejki do oznaczania i archiwizacji. Notatnik w kropki z okładką w kolorze czerwonym.", "", "", "", "http://zasoby.amexb2x.com/zdjecia/15605/19929_M0.png", "http://zasoby.amexb2x.com/zdjecia/15605/43209_M0.png", "http://zasoby.amexb2x.com/zdjecia/15605/43210_M0.png", "http://zasoby.amexb2x.com/zdjecia/15605/43211_M0.png", "http://zasoby.amexb2x.com/zdjecia/15605/43212_M0.png", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"190904", "190L904 NOTATNIK LEUCHTTURM1917 JOTTBOOK A4", "4", "339899 LT", "4004117363979", "190L904", "Artykuły papiernicze > Notatniki i kołonotatniki", "30.8", "23", "0.00", "Smukły i lekki z elastyczną oprawą łatwą do czyszczenia. Notatniki Jottbook są niezawodne, solidne i doskonale sprawdzą się w organizacji zadań. Każdy, kto szuka lekkiego notatnika, z pewnością doceni zalety Jottbooka LEUCHTTURM1917.<br><br>Dla każdego, kto potrzebuje zeszytu, ale nie chce rezygnować z dodatkowych zalet. Jottbook z pewnością przyda się przy organizacji wydarzeń i projektów ułożonych chronologicznie lub tematycznie, np. podróży czy prezentacji. Notatnik jest cienki, lekki i ma wiele do zaoferowania. Nowość: do każdego Jottbooka dołączamy 4 kolorowe samoprzylepne kolorowe etykiety.", "<br>Rozmiar: A4 (210 × 297 mm). W miękkiej okładce. 60 ponumerowanych stron. Papier przystosowany do atramentu (80 g/m2). 32 perforowanych stron pozwalających na czyste wyrwanie. Pusty spis treści. Szyty grzbiet - płaskie otwarcie. Naklejki do oznaczania i archiwizacji. Notatnik w linię z okładką w kolorze czarnym.", "", "", "", "http://zasoby.amexb2x.com/zdjecia/15951/19989_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/15951/56708_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/15951/56709_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/15951/56710_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/15951/56711_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/15951/56712_M0.jpg", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"190908", "190L908 KIESZEŃ PORTFELOWA Z 2 USZKAMI TARIFOLD", "9", "340001 TR", "3377993400016", "190L908", "Tablice i prezentacja > Akcesoria do tablic", "222.57", "23", "0.00", "Pozioma kieszeń portfelowa Tarifold w rozmiarze A4 w kolorze niebieskim z dwoma metalowymi, wytrzymałymi uszkami do zawieszenia. Otwierana z góry. Może pomieścić nawet do 210 arkuszy papieru. Idealna do utrzymania w widocznym miejscu dokumentów i niewielkich przedmiotów. Podwójna, sztywna ramka ze stalowego drutu sprawia, że kieszeń zapewnia niezrównany poziom jakości i wytrzymałości, o czym dodatkowo świadczy gwarancja producenta, która wynosi aż 10 lat. Kolorowa ramka ułatwia identyfikację i prezentację wszystkich elementów. Matowy, antyodblaskowy materiał PVC 110 µ eliminuje refleksy świetlne, ułatwiając czytanie nawet przy bezpośrednio padającym świetle. Możliwość połączenia kilku kieszeni dzięki złączkom. Dostarczana w opakowaniu po 5 szt.", "", "", "", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/4305/41839_M0.png", "http://zasoby.amexb2x.com/zdjecia/4305/41840_M0.png", "http://zasoby.amexb2x.com/zdjecia/4305/41841_M0.png", "http://zasoby.amexb2x.com/zdjecia/4305/41842_M0.png", "", "", "", "", "", "", "", "", "", "TARIFOLD", "", "", "", "0", "0", "0"
"190913", "190L913 ZESZYT DO NUT LEUCHTTURM1917 MASTER SLIM", "30", "340833 LT", "4004117372391", "190L913", "Artykuły papiernicze > Zeszyty i kołozeszyty", "88.56", "23", "0.00", "Zeszyt do nut Master Slim stworzony z myślą o muzykach zawiera teraz pełnowymiarowy papier nutowy. Liczy 121 numerowanych stron (po 14 pięciolinii na każdej) i spis treści. Zeszyt Master Slim jest zszywany, wydrukowany na papierze 100 g/m2 i wyposażony w samoprzylepne etykiety. Na tylnej okładce znajduje się kieszeń mieszcząca arkusze A4.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/16174/20135_M0.png", "http://zasoby.amexb2x.com/zdjecia/16174/20136_M0.png", "http://zasoby.amexb2x.com/zdjecia/16174/20137_M0.png", "", "", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"190914", "190L914 NOTATNIK LEUCHTTURM1917 MASTER SLIM A4", "3", "340931 LT", "4004117373220", "190L914", "Artykuły papiernicze > Notatniki i kołonotatniki", "83.16", "23", "0.00", "Notatnik Leuchtturm1917 jest przemyślany w najdrobniejszym szczególe. Strony są ponumerowane, na początku znajduje się pusty spis treści, który możesz uzupełnić, aby uporządkować notatki. Kilka ostatnich stron każdego notatnika jest perforowanych – gdyby naszła Cię ochota podzielenia się z kimś notatką. Dodatkowo wszystkie notatniki są wyposażone w zestaw samoprzylepnych etykiet ułatwiających archiwizację.<br><br>Notatnik Master Slim jest większy od formatu A4, dzięki czemu pomiędzy stronami lub w kieszeni na okładce bezpiecznie pomieści kartki A4 z zapiskami lub kopiami. Ma 121 stron i jest o 33% lżejszy od notatnika Master Classic.", "<br>Układ: w linię.<br><br>Rozmiar: Master Slim A4+ (225 x 315 mm).<br><br>Okładka: twarda, kolor czerwony.<br><br>121 ponumerowanych stron.<br><br>Kieszeń na kartki rozmiaru A4.<br><br>Pusty spis treści.<br><br>Elastyczne zamknięcie.<br><br>2 wstążkowe zakładki.<br><br>Szyty grzbiet - płaskie otwarcie.<br><br>8 perforowanych stron pozwalających na czyste wyrwanie.<br><br>Papier przystosowany do atramentu (100 g/m2).<br><br>Naklejki do oznaczania i archiwizacji.", "", "", "", "http://zasoby.amexb2x.com/zdjecia/15611/20531_M0.png", "http://zasoby.amexb2x.com/zdjecia/15611/55976_M0.png", "http://zasoby.amexb2x.com/zdjecia/15611/55977_M0.png", "http://zasoby.amexb2x.com/zdjecia/15611/55978_M0.png", "http://zasoby.amexb2x.com/zdjecia/15611/55979_M0.png", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"190916", "190L916 TEMPERÓWKA OVAL PODWÓJNA ANIMALS", "216", "341.04.21 KUM", "4064900043969", "190L916", "Artykuły szkolne > Artykuły techniczne i kreślarskie > Temperówka i strugaczka", "10.97", "23", "0.00", "Dwuotworowa, wysokiej jakości temperówka Oval marki KUM służy do ostrzenia kredek i ołówków o dowolnym przekroju, standardowej grubości (8mm) lub typu jumbo (11 mm). Wykonane z najwyższej jakości metalu ostrza zapewniają precyzję temperowania. Plastikowa obudowa o ergonomicznym kształcie z atrakcyjnymi motywami zwierząt pełni funkcję pojemnika na ostrużyny i wpływa na wysoki komfort użytkowania. Dodatkową zaletą temperówki jest możliwość zamknięcia otworów specjalną klapką, dzięki czemu drobne ścinki nie wydostają się na zewnątrz.", "", "", "", "", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/21893/34713_M0.png", "http://zasoby.amexb2x.com/zdjecia/21893/34714_M0.png", "http://zasoby.amexb2x.com/zdjecia/21893/34715_M0.png", "http://zasoby.amexb2x.com/zdjecia/21893/34716_M0.png", "", "", "", "", "", "", "", "", "KUM", "", "", "", "0", "0", "0"
"190917", "190L917 NOTATNIK LEUCHTTURM1917 JOTTBOOK A4", "23", "341543 LT", "4004117379529", "190L917", "Artykuły papiernicze > Notatniki i kołonotatniki", "30.8", "23", "0.00", "Smukły i lekki z elastyczną oprawą łatwą do czyszczenia. Notatniki Jottbook są niezawodne, solidne i doskonale sprawdzą się w organizacji zadań. Każdy, kto szuka lekkiego notatnika, z pewnością doceni zalety Jottbooka LEUCHTTURM1917.<br><br>Dla każdego, kto potrzebuje zeszytu, ale nie chce rezygnować z dodatkowych zalet. Jottbook z pewnością przyda się przy organizacji wydarzeń i projektów ułożonych chronologicznie lub tematycznie, np. podróży czy prezentacji. Notatnik jest cienki, lekki i ma wiele do zaoferowania. Nowość: do każdego Jottbooka dołączamy 4 kolorowe samoprzylepne kolorowe etykiety.", "<br>Rozmiar: A4 (210 × 297 mm). W miękkiej okładce. 60 ponumerowanych stron. Papier przystosowany do atramentu (80 g/m2). 32 perforowanych stron pozwalających na czyste wyrwanie. Pusty spis treści. Szyty grzbiet - płaskie otwarcie. Naklejki do oznaczania i archiwizacji. Notatnik w kratkę z okładką w kolorze czerwonym.", "", "", "", "http://zasoby.amexb2x.com/zdjecia/15955/19996_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/15955/56713_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/15955/56714_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/15955/56715_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/15955/56716_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/15955/56717_M0.jpg", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
